ID_EMPRESA,EMPRESA,ANIO,MES,NOMBRE_PUNTO_ENTREGA,NOMBRE_RUTA,TIPO_REMITENTE,NIT_REMITENTE,NUMERO_FACTURA,VALOR_FACTURA_PESOS,CANTIDAD_KG,CARGO_TRANSPORTE_PESOS_KG,VALOR_TRANSPORTE_PESOS,ECO_PESOS_KG,RECAUDO_POR_ECO_PESOS
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,919024758437424467919024758,3051505,16899.29,90.62,1531414,89.95,1520091
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,65697725,15670,4192.58,65697725,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,919024758437424467919024758,12174029,67420,90.62,6109600,89.95,6064429
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,919024758437424467919024758,2334667,12929.43,90.62,1171665,89.95,1163002
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9001677705,695975826625861500695975826,1850916,10250.41,90.62,928892,89.95,922024
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,937352890420436454937352890,9622765,53291.05,90.62,4829235,89.95,4793530
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,563020146196076791563020146,3269052,18104.07,90.62,1640591,89.95,1628461
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8000740332,290897166390993753290897166,4128809,22865.42,90.62,2072064,89.95,2056745
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9001677705,460574965170899824460574965,3940776,21824.09,90.62,1977699,89.95,1963077
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,32625151,180678.69,90.62,16373103,89.95,16252048
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,537402489634122828537402489,1388157,7687.64,90.62,696654,89.95,691503
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,27013854,149603.22,90.62,13557044,89.95,13456810
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,42575136886795948425751368,4936304,27337.34,90.62,2477310,89.95,2458994
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,230926139790656299230926139,6649440,36824.72,90.62,3337056,89.95,3312384
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,69848379,16660,4192.58,69848379,85.95,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,75340658,17970,4192.58,75340658,85.95,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,80581383,19220,4192.58,80581383,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,549981439836290275549981439,2164468,11996.17,90.48,1085413,89.95,1079055
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,8650305662920974686503056,4902436,27149.78,90.62,2460313,89.95,2442123
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,16964887,111362,62.39,6947875,89.95,10017012
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,16597776,91918.79,90.62,8329681,89.95,8268095
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,6862604,38005.23,90.62,3444034,89.95,3418570
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,794396374286663631794396374,5820163,32232.17,90.62,2920879,89.95,2899284
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,71525411,17060,4192.58,71525411,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,563020146196076791563020146,2304334,12761.44,90.62,1156442,89.95,1147892
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,11974106,66312.82,90.62,6009268,89.95,5964838
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005702622,1427395798289067714273957,3531074,19570.33,90.48,1770723,89.95,1760351
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,232372963103592594232372963,13611385,75380.1,90.62,6830945,89.95,6780440
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,133459943437707205133459943,18648392,103355.27,90.48,9351585,89.95,9296807
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,520699447546402411520699447,10318364,57143.29,90.62,5178325,89.95,5140039
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,783118588464703751783118588,2201081,12189.63,90.62,1104624,89.95,1096457
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,30851897,170858.38,90.62,15483186,89.95,15368711
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,314801047342481533314801047,4466508,24754.8,90.48,2239814,89.95,2226694
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,232372963103592594232372963,13623989,75449.9,90.62,6837270,89.95,6786719
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,520699447546402411520699447,7261407,40213.81,90.62,3644175,89.95,3617232
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,540635025329819219540635025,10370979,57434.67,90.62,5204730,89.95,5166249
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,8975063,49742.63,90.48,4500713,89.95,4474350
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,10100752,66304,62.39,4136707,89.95,5964045
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,35686952,197635,90.62,17909684,89.95,17777268
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9001677705,695975826625861500695975826,3813153,21117.31,90.62,1913651,89.95,1899502
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,10884743,60279.91,90.62,5462565,89.95,5422178
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,232372963103592594232372963,4516282,25030.66,90.48,2264774,89.95,2251508
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,12457451,81774,62.39,5101880,89.95,7355571
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,3064547673850365630645476,4615181,25558.96,90.62,2316153,89.95,2299028
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,73873255,17620,4192.58,73873255,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,13623958,75449.73,90.62,6837255,89.95,6786703
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,84574902423933150845749024,6592712,36538.89,90.48,3306039,89.95,3286673
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,20490760,113478.21,90.62,10283395,89.95,10207365
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9007168004,362641325115259229362641325,1414768,7835.01,90.62,710009,89.95,704759
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,18634229,122320,62.39,7631545,89.95,11002684
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,384722346985957203384722346,6907410,38283.05,90.48,3463850,89.95,3443560
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,3331582,18464.68,90.48,1670684,89.95,1660898
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,8193867,45413,90.48,4108968,89.95,4084899
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,42575136886795948425751368,4967490,27510.05,90.62,2492961,89.95,2474529
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,674589323685005006674589323,5461073,30243.52,90.62,2740668,89.95,2720405
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,563020146196076791563020146,2296194,12716.36,90.62,1152357,89.95,1143837
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,838350647845842560838350647,21170248,117332.2,90.48,10616217,89.95,10554031
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,915898010153012639915898010,7556560,41848.37,90.62,3792299,89.95,3764261
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,12264006,67970.99,90.48,6150015,89.95,6113991
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,245797025543748081245797025,43347495,240059.23,90.62,21754167,89.95,21593328
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005702622,5655777198963491956557771,3473354,19235.5,90.62,1743121,89.95,1730233
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Pereira,Galán - Pereira,COMERCIALIZADOR MAYORISTA,8914009003,2750778512553970927507785,19171918,57044,246.14,14040810,89.95,5131108
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,883681364336680727883681364,4600016,25494.74,90.48,2306764,89.95,2293252
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,22966905188117472229669051,11390625,63081.49,90.62,5716445,89.95,5674180
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,34336937,81815,329.74,26977678,89.95,7359259
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,3542972,19636.27,90.48,1776690,89.95,1766282
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,230926139790656299230926139,6613189,36652.38,90.48,3316307,89.95,3296882
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,38573555,253207,62.39,15797585,89.95,22775970
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,535589289349168766535589289,4904624,27161.9,90.62,2461411,89.95,2443213
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,937352890420436454937352890,193358,1270,62.3,79121,89.95,114237
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,20959648,116074.92,90.62,10518709,89.95,10440939
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,8166623,45262,90.48,4095306,89.95,4071317
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,937352890420436454937352890,15093304,99135,62.3,6176111,89.95,8917193
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,685438209606453642685438209,3661865,20279.48,90.62,1837726,89.95,1824139
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,42575136886795948425751368,4894433,27105.46,90.62,2456297,89.95,2438136
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,520699447546402411520699447,10311895,67690,62.39,4223179,89.95,6088716
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,752940517148423084752940517,6885828,38133.84,90.62,3455689,89.95,3430139
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,10753530,59599.46,90.48,5392559,89.95,5360971
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005729589,954649140510704319954649140,2233997,12371.92,90.62,1121143,89.95,1112854
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,563020146196076791563020146,6521105,36114,90.62,3272651,89.95,3248454
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9000281116,3872038838535423138720388,1252513,6936.44,90.62,628580,89.95,623933
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,274241471823151822274241471,3148166,17448.13,90.48,1578707,89.95,1569459
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,84574902423933150845749024,10111867,56043.16,90.48,5070785,89.95,5041082
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,76556506,18260,4192.58,76556506,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,384722346985957203384722346,20851517,115476.09,90.62,10464443,89.95,10387074
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,8463040,46904.84,90.48,4243950,89.95,4219090
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,68758308,16400,4192.58,68758308,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,630058027679350569630058027,2457836,13622.1,90.48,1232528,89.95,1225308
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,8562130345044708885621303,34551733,102805,246.14,25304423,89.95,9247310
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9007168004,56218100613020351562181006,6422514,35568,90.62,3223172,89.95,3199342
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,10957535,60683.03,90.62,5499096,89.95,5458439
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,32313540,212240,62.3,13222552,89.95,19090988
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,847810773400092296847810773,7421726,41101.66,90.62,3724632,89.95,3697094
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,520699447546402411520699447,10264108,56842.82,90.62,5151096,89.95,5113012
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,39057386,256383,62.39,15995735,89.95,23061651
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9006431668,648547213895028784648547213,1001648,5551.45,90.48,502295,89.95,499353
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,22354122,123797.54,90.62,11218533,89.95,11135589
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,156041359799947994156041359,12145019,67259.34,90.62,6095041,89.95,6049978
